id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1281263299498143745,1281093405389578241,1594311949000,2020-07-09,23:25:49,WIB,826065413049978881,yatie84991237,Yattie 🇮🇩,,"PKI yg sesungguhnya adlah yg spt eloe.. 

Dan itu FAKTA! 

CECURUT YG HNYA MNJADI SAMPAH NKRI.. 

Loe tau.. Typical manusia yg di benci Allah spt eloe itu klo ada Taqdir Allah yg GA loe suka.. Loe akan mncari pmbenaran sdr.. 

Kbayang Boz loe sdr bs jd loe tikam dr blkang ya? pic.twitter.com/wX4FKF5xPb","['5_alfatih', 'julieette99', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",[],"['https://pbs.twimg.com/media/Ecf2KavU8AAprhb.jpg', 'https://pbs.twimg.com/media/Ecf2LCpVAAIC3hg.jpg']",0,0,0,[],[],https://twitter.com/Yatie84991237/status/1281263299498143745,False,,0,,,,,,,"[{'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281263133844099072,1281245956265082881,1594311910000,2020-07-09,23:25:10,WIB,995744559463256064,julieette99,Juliette,,"DARIPADA KADRUNISTA IDIOTS, GEROMBOLAN PARASIT PENGHANCUR NEGARA👎","['the_eagle888', 'xdigeeembok', 'opposite6891', 'ganjarpranowo']",[],[],1,0,1,[],[],https://twitter.com/Julieette99/status/1281263133844099072,False,,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1244525884775653380', 'username': 'The_Eagle888'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281262779840643073,1281093405389578241,1594311826000,2020-07-09,23:23:46,WIB,995744559463256064,julieette99,Juliette,,Yang ini koq blom lu tanggapi tong👇 https://twitter.com/Julieette99/status/1281258590326501377?s=19 …,"['5_alfatih', 'yatie84991237', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",['https://twitter.com/Julieette99/status/1281258590326501377?s=19'],[],1,0,1,[],[],https://twitter.com/Julieette99/status/1281262779840643073,False,https://twitter.com/Julieette99/status/1281258590326501377,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281262653797617671,1281220657620140033,1594311796000,2020-07-09,23:23:16,WIB,1099000345089400832,pisangpaker,ndah_ndoh,,"Sangat sulit pak, apapun alasanya",['ganjarpranowo'],[],[],0,0,0,[],[],https://twitter.com/pisangpakeR/status/1281262653797617671,False,,0,,,,,,,"[{'user_id': '1099000345089400832', 'username': 'pisangpakeR'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281262571220168704,1281093405389578241,1594311776000,2020-07-09,23:22:56,WIB,995744559463256064,julieette99,Juliette,,"Dari jaman dulu kala juga selalu ada yang namanya wabah tong. Jaman soeharto pernah ada wabah kolera,wabah demam berdarah,wabah flu spanyol,dll. Jadi yg namanya wabah itu akan selalu ada disetiap jamannya,bukan karena kesalahan presidennya,TOLOL luh👎","['5_alfatih', 'yatie84991237', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",[],[],0,0,1,[],[],https://twitter.com/Julieette99/status/1281262571220168704,False,,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281262438910816259,1281093405389578241,1594311744000,2020-07-09,23:22:24,WIB,826065413049978881,yatie84991237,Yattie 🇮🇩,,"Ketololan loe yg maximal :

• G Krakatau mletus 1883
• G Galunggung mletus 1982
• Tsunami Aceh 2004
• Bencana alam trbnyk di Ind trjd Th 2010

Dan Kadrun kek eloe mmg udh di tutup matanya o/ Allah jd ya spt skr ini.. 

Buta akan kebenaran yg hakiki coz udh digelapkan hatinya! pic.twitter.com/YhiT2e0pKA","['5_alfatih', 'julieette99', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",[],"['https://pbs.twimg.com/media/Ecf1WXeUEAYdxaF.jpg', 'https://pbs.twimg.com/media/Ecf1XPzVcAAYFxb.jpg', 'https://pbs.twimg.com/media/Ecf1YlzVAAUSsQD.jpg']",0,0,1,[],[],https://twitter.com/Yatie84991237/status/1281262438910816259,False,,0,,,,,,,"[{'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281261804065153025,1281256744824397825,1594311593000,2020-07-09,23:19:53,WIB,816949942463758338,dad_somantri,Kang,,"Gambar pohon dalam Kayon mengandung makna kehidupan manusia di dunia ini, bahwa Allah SWT telah memberikan pengayoman dan perlindungan kepada umatnya untuk hidup di dunia ini.
✍ @infobudaya
#JatengGayeng bersama
Gub @ganjarpranowo  pic.twitter.com/qagvSPCLMS","['infobudaya', 'ganjarpranowo']",[],['https://pbs.twimg.com/media/Ecf0zwPUcAEYC_w.jpg'],0,1,2,['#jatenggayeng'],[],https://twitter.com/dad_somantri/status/1281261804065153025,False,,0,,,,,,,"[{'user_id': '816949942463758338', 'username': 'dad_somantri'}, {'user_id': '180815630', 'username': 'infobudaya'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281260697389658114,1281240234986860546,1594311329000,2020-07-09,23:15:29,WIB,1101839345592426498,pepesaj,Nona_Pe²s,,Sbaar mba...ak ngerti prasaan mba,"['aldilasandra', 'dhelete24', 'yu_limbuk', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/pepesAJ/status/1281260697389658114,False,,0,,,,,,,"[{'user_id': '1101839345592426498', 'username': 'pepesAJ'}, {'user_id': '599205223', 'username': 'AldilaSandra'}, {'user_id': '93537167', 'username': 'dhelete24'}, {'user_id': '3132972714', 'username': 'yu_limbuk'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281259712525336576,1281259712525336576,1594311094000,2020-07-09,23:11:34,WIB,2431850658,tawajkt,TAWA,,Halo pak @ganjarpranowo  https://twitter.com/CNNIDdaily/status/1280754741157539840 …,['ganjarpranowo'],['https://twitter.com/CNNIDdaily/status/1280754741157539840'],[],0,2,3,[],[],https://twitter.com/tawajkt/status/1281259712525336576,False,https://twitter.com/CNNIDdaily/status/1280754741157539840,0,,,,,,,"[{'user_id': '2431850658', 'username': 'tawajkt'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281259265911484416,1281212748198588421,1594310988000,2020-07-09,23:09:48,WIB,1075975389011369984,zamzamifarid,Farid Zamzami,,Terimakasih atas konfirmasinya min🙏🙏,"['jeparakabgoid', 'dinkeskabjepara', 'bpbd_kabjepara', 'masandijepara', 'ganjarpranowo', 'diskominfojpr', 'dishub_jepara', 'ppidjeparakab', 'polresjepara1', 'pendim_jepara', 'bnpb_indonesia', 'kominfo_jtg']",[],[],0,0,1,[],[],https://twitter.com/ZamzamiFarid/status/1281259265911484416,False,,0,,,,,,,"[{'user_id': '1075975389011369984', 'username': 'ZamzamiFarid'}, {'user_id': '1326289970', 'username': 'jeparakabgoid'}, {'user_id': '2874311358', 'username': 'dinkeskabjepara'}, {'user_id': '4603195212', 'username': 'BPBD_KabJepara'}, {'user_id': '800094665772937216', 'username': 'masandijepara'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '877052761589792768', 'username': 'diskominfojpr'}, {'user_id': '1236655449417453570', 'username': 'Dishub_Jepara'}, {'user_id': '3712315154', 'username': 'PPIDJeparaKab'}, {'user_id': '1252075497653039107', 'username': 'polresjepara1'}, {'user_id': '818718520221409281', 'username': 'Pendim_Jepara'}, {'user_id': '346303384', 'username': 'BNPB_Indonesia'}, {'user_id': '819065767463292928', 'username': 'kominfo_jtg'}]",,,,
1281259067227308034,1281093405389578241,1594310940000,2020-07-09,23:09:00,WIB,995744559463256064,julieette99,Juliette,,"Gampang bener luh nyebut2 azab,seolah2 elu adalah Tuhan itu sendiri,atau wakil Tuhan. Justru manusia2 takabur kayak gerombolan lu gini yang bisa bikin Allah murka,karena dengan seenak jidatnya sendiri mengambil kesimpulan atas sebuah kejadian/peristiwa","['5_alfatih', 'yatie84991237', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",[],[],1,0,0,[],[],https://twitter.com/Julieette99/status/1281259067227308034,False,,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281258692738871297,1281245956265082881,1594310851000,2020-07-09,23:07:31,WIB,1244525884775653380,the_eagle888,BEN,,"PANTAI ASUHAN😂😂😂
CEBONG MAH DI PELIHARA NEGARA😂😂😂","['julieette99', 'xdigeeembok', 'opposite6891', 'ganjarpranowo']",[],[],1,0,0,[],[],https://twitter.com/The_Eagle888/status/1281258692738871297,False,,0,,,,,,,"[{'user_id': '1244525884775653380', 'username': 'The_Eagle888'}, {'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281258590326501377,1281093405389578241,1594310827000,2020-07-09,23:07:07,WIB,995744559463256064,julieette99,Juliette,,Lah apa kabarnya tsunami di Aceh 2004 yang makan korban jiwa sampe ratusan ribu?Itu dieranya presiden siapa tong?,"['5_alfatih', 'yatie84991237', 'ahmadfa78849395', 'queenoposisi', 'semut_ireng13', 'opposite6891', 'xdigeeembok', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/Julieette99/status/1281258590326501377,False,,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1281130642764263424', 'username': '5_alfatih'}, {'user_id': '826065413049978881', 'username': 'Yatie84991237'}, {'user_id': '879011339028504578', 'username': 'AhmadFa78849395'}, {'user_id': '1250078594493083649', 'username': 'queenoposisi'}, {'user_id': '619636245', 'username': 'semut_ireng13'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281258328459370496,1281220657620140033,1594310764000,2020-07-09,23:06:04,WIB,599205223,aldilasandra,#dapoerMarconah #dirumahAja,,sehat² semuaaa 🤗🤗🤗,"['a_yin89', 'noe_roelz', 'bertadwita', 'ganjarpranowo']",[],[],0,0,0,[],[],https://twitter.com/AldilaSandra/status/1281258328459370496,False,,0,,,,,,,"[{'user_id': '599205223', 'username': 'AldilaSandra'}, {'user_id': '735861671906840577', 'username': 'a_yin89'}, {'user_id': '81711900', 'username': 'noe_roelz'}, {'user_id': '3109618878', 'username': 'BertaDwita'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281258229352165376,1281245956265082881,1594310741000,2020-07-09,23:05:41,WIB,995744559463256064,julieette99,Juliette,,"YANG GILA MAH GEROMBOLAN PECUNDANG SEJATI MACEM LU TONG,KALO DI PIHAK PEMENANG MAH YA NYANTAI AJA KEK DIPANTAI. KASIAN YAH 10 TAHUN STRESS GEGARA JAGOANNYA KEOK,MALAH GABUNG DI KABINET, CECURUT2 NYA MASIH TERKAING2 DI MEDSOS👎🤣","['the_eagle888', 'xdigeeembok', 'opposite6891', 'ganjarpranowo']",[],[],1,0,2,[],[],https://twitter.com/Julieette99/status/1281258229352165376,False,,0,,,,,,,"[{'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '1244525884775653380', 'username': 'The_Eagle888'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
1281258221336801280,1281212748198588421,1594310739000,2020-07-09,23:05:39,WIB,1326289970,jeparakabgoid,Pemkab Jepara,,"Gratis kok untuk surat jalannya, kecuali untuk persyaratannya, ya :)","['growness', 'dinkeskabjepara', 'bpbd_kabjepara', 'masandijepara', 'ganjarpranowo', 'diskominfojpr', 'dishub_jepara', 'ppidjeparakab', 'polresjepara1', 'pendim_jepara', 'bnpb_indonesia', 'kominfo_jtg']",[],[],1,0,0,[],[],https://twitter.com/jeparakabgoid/status/1281258221336801280,False,,0,,,,,,,"[{'user_id': '1326289970', 'username': 'jeparakabgoid'}, {'user_id': '423466265', 'username': 'Growness'}, {'user_id': '2874311358', 'username': 'dinkeskabjepara'}, {'user_id': '4603195212', 'username': 'BPBD_KabJepara'}, {'user_id': '800094665772937216', 'username': 'masandijepara'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '877052761589792768', 'username': 'diskominfojpr'}, {'user_id': '1236655449417453570', 'username': 'Dishub_Jepara'}, {'user_id': '3712315154', 'username': 'PPIDJeparaKab'}, {'user_id': '1252075497653039107', 'username': 'polresjepara1'}, {'user_id': '818718520221409281', 'username': 'Pendim_Jepara'}, {'user_id': '346303384', 'username': 'BNPB_Indonesia'}, {'user_id': '819065767463292928', 'username': 'kominfo_jtg'}]",,,,
1281257678711386116,1281212748198588421,1594310609000,2020-07-09,23:03:29,WIB,2291011224,madanomarif,MDNM™ #MiFan,,Makasih infonya pak min.,"['jeparakabgoid', 'dinkeskabjepara', 'bpbd_kabjepara', 'masandijepara', 'ganjarpranowo', 'diskominfojpr', 'dishub_jepara', 'ppidjeparakab', 'polresjepara1', 'pendim_jepara', 'bnpb_indonesia', 'kominfo_jtg']",[],[],0,0,0,[],[],https://twitter.com/Madanomarif/status/1281257678711386116,False,,0,,,,,,,"[{'user_id': '2291011224', 'username': 'Madanomarif'}, {'user_id': '1326289970', 'username': 'jeparakabgoid'}, {'user_id': '2874311358', 'username': 'dinkeskabjepara'}, {'user_id': '4603195212', 'username': 'BPBD_KabJepara'}, {'user_id': '800094665772937216', 'username': 'masandijepara'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}, {'user_id': '877052761589792768', 'username': 'diskominfojpr'}, {'user_id': '1236655449417453570', 'username': 'Dishub_Jepara'}, {'user_id': '3712315154', 'username': 'PPIDJeparaKab'}, {'user_id': '1252075497653039107', 'username': 'polresjepara1'}, {'user_id': '818718520221409281', 'username': 'Pendim_Jepara'}, {'user_id': '346303384', 'username': 'BNPB_Indonesia'}, {'user_id': '819065767463292928', 'username': 'kominfo_jtg'}]",,,,
1281257504962277377,1281257504962277377,1594310568000,2020-07-09,23:02:48,WIB,728042196104925184,wiroo86,.wiro geni oo86,,Asallamuallaikum bpk gubernur jateng bpk ganjar pranowo ....,[],[],[],0,0,0,[],[],https://twitter.com/wiroo86/status/1281257504962277377,False,,0,,,,,,,"[{'user_id': '728042196104925184', 'username': 'wiroo86'}]",,,,
1281257201814736897,1281245956265082881,1594310496000,2020-07-09,23:01:36,WIB,1244525884775653380,the_eagle888,BEN,,"HAYALANMU SETENGAH GILA,BUKAN SETENGAH DEWA😅.","['julieette99', 'xdigeeembok', 'opposite6891', 'ganjarpranowo']",[],[],1,0,0,[],[],https://twitter.com/The_Eagle888/status/1281257201814736897,False,,0,,,,,,,"[{'user_id': '1244525884775653380', 'username': 'The_Eagle888'}, {'user_id': '995744559463256064', 'username': 'Julieette99'}, {'user_id': '58485161', 'username': 'xdigeeembok'}, {'user_id': '933285580938477570', 'username': 'opposite6891'}, {'user_id': '109762193', 'username': 'ganjarpranowo'}]",,,,
